SKU_ID,Preflight_Short,Complexity_Band,Readiness_Band,Criticality_Band,Current_Lane,Target_Lane_After_Evidence,Confidence,Design_Release,Estimate_Status,Creation_Effort_1_5,Validation_Effort_1_5,Research_Risk_1_5,Basis,Source_Or_Linked_Preflight,Assessed_On,Estimate_Version
SKU-170,C3–C4 · R0–R1 · K2 · Lane E · LOW_UNKNOWN,C3–C4,R0–R1,K2,E,D,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,2,4,3,"C band from creation/validation planning effort (2/4); K band from the research-risk proxy (3/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-171,C1–C2 · R0–R1 · K1–K2 · Lane E · LOW_UNKNOWN,C1–C2,R0–R1,K1–K2,E,C,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,1,2,2,"C band from creation/validation planning effort (1/2); K band from the research-risk proxy (2/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-172,C2–C3 · R0–R1 · K2 · Lane E · LOW_UNKNOWN,C2–C3,R0–R1,K2,E,C,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,1,3,3,"C band from creation/validation planning effort (1/3); K band from the research-risk proxy (3/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-173,C2 · R2 · K1 · Lane E · LOW_UNKNOWN,C2,R2,K1,E,B,LOW_UNKNOWN,HOLD,LINKED CURRENT PRODUCT PREFLIGHT — NOT RELEASE APPROVAL,1,1,1,Mapped to MM-ORG-017; exact current scorecard from the linked product preflight.,products/organization-storage/mm-org-017-modular-pocket-emptying-tray/preflight/preflight-result.json,2026-09-04,1.3
SKU-174,C3–C4 · R0–R1 · K2 · Lane E · LOW_UNKNOWN,C3–C4,R0–R1,K2,E,D,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,2,4,3,"C band from creation/validation planning effort (2/4); K band from the research-risk proxy (3/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-175,C3–C4 · R0–R1 · K2 · Lane E · LOW_UNKNOWN,C3–C4,R0–R1,K2,E,D,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,2,4,3,"C band from creation/validation planning effort (2/4); K band from the research-risk proxy (3/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-176,C3–C4 · R0–R1 · K2 · Lane E · LOW_UNKNOWN,C3–C4,R0–R1,K2,E,D,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,1,4,3,"C band from creation/validation planning effort (1/4); K band from the research-risk proxy (3/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-177,C3–C4 · R0–R1 · K2 · Lane E · LOW_UNKNOWN,C3–C4,R0–R1,K2,E,D,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,2,4,3,"C band from creation/validation planning effort (2/4); K band from the research-risk proxy (3/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-178,C2–C3 · R0–R1 · K1–K2 · Lane E · LOW_UNKNOWN,C2–C3,R0–R1,K1–K2,E,C,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,1,3,2,"C band from creation/validation planning effort (1/3); K band from the research-risk proxy (2/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-179,C3–C4 · R0–R1 · K2 · Lane E · LOW_UNKNOWN,C3–C4,R0–R1,K2,E,D,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,2,4,3,"C band from creation/validation planning effort (2/4); K band from the research-risk proxy (3/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-180,C2 · R1 · K1 · Lane E · LOW_UNKNOWN,C2,R1,K1,E,B,LOW_UNKNOWN,HOLD,LINKED CURRENT PRODUCT PREFLIGHT — NOT RELEASE APPROVAL,1,1,1,Mapped to MM-ORG-038; exact current scorecard from the linked product preflight.,products/organization-storage/mm-org-038-milestone-photo-card-desk-display-block/preflight/preflight-result.json,2026-09-04,1.3
SKU-181,C3–C4 · R0–R1 · K2 · Lane E · LOW_UNKNOWN,C3–C4,R0–R1,K2,E,D,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,2,4,3,"C band from creation/validation planning effort (2/4); K band from the research-risk proxy (3/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-182,C1 · R0–R1 · K1 · Lane E · LOW_UNKNOWN,C1,R0–R1,K1,E,B,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,1,1,1,"C band from creation/validation planning effort (1/1); K band from the research-risk proxy (1/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-183,C2–C3 · R0–R1 · K2 · Lane E · LOW_UNKNOWN,C2–C3,R0–R1,K2,E,C,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,2,3,3,"C band from creation/validation planning effort (2/3); K band from the research-risk proxy (3/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-184,C2–C3 · R0–R1 · K2 · Lane E · LOW_UNKNOWN,C2–C3,R0–R1,K2,E,C,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,1,3,3,"C band from creation/validation planning effort (1/3); K band from the research-risk proxy (3/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-185,C2–C3 · R0–R1 · K2 · Lane E · LOW_UNKNOWN,C2–C3,R0–R1,K2,E,C,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,1,3,3,"C band from creation/validation planning effort (1/3); K band from the research-risk proxy (3/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-186,C1 · R0–R1 · K1 · Lane E · LOW_UNKNOWN,C1,R0–R1,K1,E,B,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,1,1,1,"C band from creation/validation planning effort (1/1); K band from the research-risk proxy (1/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-187,C3–C4 · R0–R1 · K2–K3 · Lane E · LOW_UNKNOWN,C3–C4,R0–R1,K2–K3,E,D,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,2,5,4,"C band from creation/validation planning effort (2/5); K band from the research-risk proxy (4/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-188,C3–C4 · R0–R1 · K2 · Lane E · LOW_UNKNOWN,C3–C4,R0–R1,K2,E,D,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,1,4,3,"C band from creation/validation planning effort (1/4); K band from the research-risk proxy (3/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-189,C3–C4 · R0–R1 · K2–K3 · Lane E · LOW_UNKNOWN,C3–C4,R0–R1,K2–K3,E,D,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,2,5,4,"C band from creation/validation planning effort (2/5); K band from the research-risk proxy (4/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-190,C3–C4 · R0–R1 · K2 · Lane E · LOW_UNKNOWN,C3–C4,R0–R1,K2,E,D,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,2,4,3,"C band from creation/validation planning effort (2/4); K band from the research-risk proxy (3/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-191,C3–C4 · R0–R1 · K2 · Lane E · LOW_UNKNOWN,C3–C4,R0–R1,K2,E,D,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,2,5,3,"C band from creation/validation planning effort (2/5); K band from the research-risk proxy (3/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-192,C3–C4 · R0–R1 · K2–K3 · Lane E · LOW_UNKNOWN,C3–C4,R0–R1,K2–K3,E,D,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,2,5,4,"C band from creation/validation planning effort (2/5); K band from the research-risk proxy (4/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-193,C3–C4 · R0–R1 · K2–K3 · Lane E · LOW_UNKNOWN,C3–C4,R0–R1,K2–K3,E,D,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,2,5,4,"C band from creation/validation planning effort (2/5); K band from the research-risk proxy (4/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-194,C3–C4 · R0–R1 · K2–K3 · Lane E · LOW_UNKNOWN,C3–C4,R0–R1,K2–K3,E,D,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,2,5,4,"C band from creation/validation planning effort (2/5); K band from the research-risk proxy (4/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-195,C4–C5 · R0–R1 · K3 · Lane E · NOT_AUTONOMOUSLY_RELEASABLE,C4–C5,R0–R1,K3,E,D,NOT_AUTONOMOUSLY_RELEASABLE,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,4,5,5,"C band from creation/validation planning effort (4/5); K band from the research-risk proxy (5/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-196,C2 · R2 · K1 · Lane E · LOW_UNKNOWN,C2,R2,K1,E,B,LOW_UNKNOWN,HOLD,LINKED CURRENT PRODUCT PREFLIGHT — NOT RELEASE APPROVAL,1,1,1,Mapped to MM-ORG-012; exact current scorecard from the linked product preflight.,products/organization-storage/mm-org-012-stationery-refill-inventory-tray/preflight/preflight-result.json,2026-09-04,1.3
SKU-197,C2 · R2 · K1 · Lane E · LOW_UNKNOWN,C2,R2,K1,E,B,LOW_UNKNOWN,HOLD,LINKED CURRENT PRODUCT PREFLIGHT — NOT RELEASE APPROVAL,1,2,2,Mapped to MM-ORG-019; exact current scorecard from the linked product preflight.,products/organization-storage/mm-org-019-label-tape-cartridge-rack/preflight/preflight-result.json,2026-09-04,1.3
SKU-198,C2–C3 · R0–R1 · K2 · Lane E · LOW_UNKNOWN,C2–C3,R0–R1,K2,E,C,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,2,3,3,"C band from creation/validation planning effort (2/3); K band from the research-risk proxy (3/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-199,C2 · R1 · K2 · Lane E · LOW_UNKNOWN,C2,R1,K2,E,C,LOW_UNKNOWN,HOLD,LINKED CURRENT PRODUCT PREFLIGHT — NOT RELEASE APPROVAL,1,1,1,Mapped to MM-ORG-021; exact current scorecard from the linked product preflight.,products/organization-storage/mm-org-021-eyeglass-case-shelf-corral/preflight/preflight-result.json,2026-09-04,1.3
SKU-200,C2–C3 · R0–R1 · K2 · Lane E · LOW_UNKNOWN,C2–C3,R0–R1,K2,E,C,LOW_UNKNOWN,CONCEPT_ONLY,PRELIMINARY IDEA ESTIMATE — NOT RELEASE APPROVAL,2,3,3,"C band from creation/validation planning effort (2/3); K band from the research-risk proxy (3/5); R0–R1 and Lane E until critical interfaces, the manufacturing profile, acceptance criteria, and verification evidence exist.",business/02-portfolio/research-idea-priority.csv,2026-09-04,1.3
SKU-201,C2 · R2 · K1 · Lane E · LOW_UNKNOWN,C2,R2,K1,E,B,LOW_UNKNOWN,CONCEPT_ONLY,STRUCTURED RESEARCH PREFLIGHT R2 — NOT PRODUCT RELEASE APPROVAL,2,3,1,"Explicit concept preflight PC=30.5/100. Purpose, exclusions, envelope, measurable inputs, critical-interface route, candidate process envelope and test method are specified; exact customer variant and complete process evidence remain open. Hard gates: G0 PASS; G1 PASS; G2 WARN; G3 FAIL; G4 PASS; G5 PASS; G6 PASS",business/02-portfolio/research-ideas-additions-2.csv,2026-09-04,1.3
SKU-202,C2 · R2 · K1 · Lane E · LOW_UNKNOWN,C2,R2,K1,E,B,LOW_UNKNOWN,CONCEPT_ONLY,STRUCTURED RESEARCH PREFLIGHT R2 — NOT PRODUCT RELEASE APPROVAL,2,3,1,"Explicit concept preflight PC=30.5/100. Purpose, exclusions, envelope, measurable inputs, critical-interface route, candidate process envelope and test method are specified; exact customer variant and complete process evidence remain open. Hard gates: G0 PASS; G1 PASS; G2 WARN; G3 FAIL; G4 PASS; G5 PASS; G6 PASS",business/02-portfolio/research-ideas-additions-2.csv,2026-09-04,1.3
SKU-203,C2 · R2 · K1 · Lane E · LOW_UNKNOWN,C2,R2,K1,E,B,LOW_UNKNOWN,CONCEPT_ONLY,STRUCTURED RESEARCH PREFLIGHT R2 — NOT PRODUCT RELEASE APPROVAL,2,3,1,"Explicit concept preflight PC=30.5/100. Purpose, exclusions, envelope, measurable inputs, critical-interface route, candidate process envelope and test method are specified; exact customer variant and complete process evidence remain open. Hard gates: G0 PASS; G1 PASS; G2 WARN; G3 FAIL; G4 PASS; G5 PASS; G6 PASS",business/02-portfolio/research-ideas-additions-2.csv,2026-09-04,1.3
SKU-204,C2 · R2 · K1 · Lane E · LOW_UNKNOWN,C2,R2,K1,E,B,LOW_UNKNOWN,CONCEPT_ONLY,STRUCTURED RESEARCH PREFLIGHT R2 — NOT PRODUCT RELEASE APPROVAL,2,3,1,"Explicit concept preflight PC=34.25/100. Purpose, exclusions, envelope, measurable inputs, critical-interface route, candidate process envelope and test method are specified; exact customer variant and complete process evidence remain open. Hard gates: G0 PASS; G1 PASS; G2 WARN; G3 FAIL; G4 PASS; G5 PASS; G6 PASS",business/02-portfolio/research-ideas-additions-2.csv,2026-09-04,1.3
SKU-205,C2 · R2 · K1 · Lane E · LOW_UNKNOWN,C2,R2,K1,E,B,LOW_UNKNOWN,CONCEPT_ONLY,STRUCTURED RESEARCH PREFLIGHT R2 — NOT PRODUCT RELEASE APPROVAL,2,3,1,"Explicit concept preflight PC=30.5/100. Purpose, exclusions, envelope, measurable inputs, critical-interface route, candidate process envelope and test method are specified; exact customer variant and complete process evidence remain open. Hard gates: G0 PASS; G1 PASS; G2 WARN; G3 FAIL; G4 PASS; G5 PASS; G6 PASS",business/02-portfolio/research-ideas-additions-2.csv,2026-09-04,1.3
SKU-206,C2 · R2 · K1 · Lane E · LOW_UNKNOWN,C2,R2,K1,E,B,LOW_UNKNOWN,CONCEPT_ONLY,STRUCTURED RESEARCH PREFLIGHT R2 — NOT PRODUCT RELEASE APPROVAL,2,3,1,"Explicit concept preflight PC=30.5/100. Purpose, exclusions, envelope, measurable inputs, critical-interface route, candidate process envelope and test method are specified; exact customer variant and complete process evidence remain open. Hard gates: G0 PASS; G1 PASS; G2 WARN; G3 FAIL; G4 PASS; G5 PASS; G6 PASS",business/02-portfolio/research-ideas-additions-2.csv,2026-09-04,1.3
SKU-207,C2 · R2 · K1 · Lane E · LOW_UNKNOWN,C2,R2,K1,E,B,LOW_UNKNOWN,CONCEPT_ONLY,STRUCTURED RESEARCH PREFLIGHT R2 — NOT PRODUCT RELEASE APPROVAL,2,3,1,"Explicit concept preflight PC=34.25/100. Purpose, exclusions, envelope, measurable inputs, critical-interface route, candidate process envelope and test method are specified; exact customer variant and complete process evidence remain open. Hard gates: G0 PASS; G1 PASS; G2 WARN; G3 FAIL; G4 PASS; G5 PASS; G6 PASS",business/02-portfolio/research-ideas-additions-2.csv,2026-09-04,1.3
SKU-208,C2 · R2 · K1 · Lane E · LOW_UNKNOWN,C2,R2,K1,E,B,LOW_UNKNOWN,CONCEPT_ONLY,STRUCTURED RESEARCH PREFLIGHT R2 — NOT PRODUCT RELEASE APPROVAL,2,3,1,"Explicit concept preflight PC=30.5/100. Purpose, exclusions, envelope, measurable inputs, critical-interface route, candidate process envelope and test method are specified; exact customer variant and complete process evidence remain open. Hard gates: G0 PASS; G1 PASS; G2 WARN; G3 FAIL; G4 PASS; G5 PASS; G6 PASS",business/02-portfolio/research-ideas-additions-2.csv,2026-09-04,1.3
SKU-209,C1 · R2 · K1 · Lane E · LOW_UNKNOWN,C1,R2,K1,E,B,LOW_UNKNOWN,CONCEPT_ONLY,STRUCTURED RESEARCH PREFLIGHT R2 — NOT PRODUCT RELEASE APPROVAL,1,2,1,"Explicit concept preflight PC=15.75/100. Purpose, exclusions, envelope, measurable inputs, critical-interface route, candidate process envelope and test method are specified; exact customer variant and complete process evidence remain open. Hard gates: G0 PASS; G1 PASS; G2 WARN; G3 FAIL; G4 PASS; G5 PASS; G6 PASS",business/02-portfolio/research-ideas-additions-2.csv,2026-09-04,1.3
SKU-210,C2 · R2 · K1 · Lane E · LOW_UNKNOWN,C2,R2,K1,E,B,LOW_UNKNOWN,CONCEPT_ONLY,STRUCTURED RESEARCH PREFLIGHT R2 — NOT PRODUCT RELEASE APPROVAL,2,3,1,"Explicit concept preflight PC=30.5/100. Purpose, exclusions, envelope, measurable inputs, critical-interface route, candidate process envelope and test method are specified; exact customer variant and complete process evidence remain open. Hard gates: G0 PASS; G1 PASS; G2 WARN; G3 FAIL; G4 PASS; G5 PASS; G6 PASS",business/02-portfolio/research-ideas-additions-2.csv,2026-09-04,1.3
SKU-211,C1 · R2 · K1 · Lane E · LOW_UNKNOWN,C1,R2,K1,E,B,LOW_UNKNOWN,CONCEPT_ONLY,STRUCTURED RESEARCH PREFLIGHT R2 — NOT PRODUCT RELEASE APPROVAL,1,2,1,"Explicit concept preflight PC=15.75/100. Purpose, exclusions, envelope, measurable inputs, critical-interface route, candidate process envelope and test method are specified; exact customer variant and complete process evidence remain open. Hard gates: G0 PASS; G1 PASS; G2 WARN; G3 FAIL; G4 PASS; G5 PASS; G6 PASS",business/02-portfolio/research-ideas-additions-2.csv,2026-09-04,1.3
